HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2007,2007,USD,US Dollar,0,Units,,,155.21,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2008,2008,USD,US Dollar,0,Units,,,168.244,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2009,2009,USD,US Dollar,0,Units,,,170.299,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2010,2010,USD,US Dollar,0,Units,,,170.37,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2011,2011,USD,US Dollar,0,Units,,,183.044,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2012,2012,USD,US Dollar,0,Units,,,194.217,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2013,2013,USD,US Dollar,0,Units,,,228.932,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2014,2014,USD,US Dollar,0,Units,,,250.201,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2015,2015,USD,US Dollar,0,Units,,,265.804,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2016,2016,USD,US Dollar,0,Units,,,289.335,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2017,2017,USD,US Dollar,0,Units,,,298.648,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2018,2018,USD,US Dollar,0,Units,,,294.335,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2019,2019,USD,US Dollar,0,Units,,,302.754,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2020,2020,USD,US Dollar,0,Units,,,283.296,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2005,2005,USD,US Dollar,0,Units,,,31.585,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2006,2006,USD,US Dollar,0,Units,,,35.425,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2007,2007,USD,US Dollar,0,Units,,,38.791,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2008,2008,USD,US Dollar,0,Units,,,50.849,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2009,2009,USD,US Dollar,0,Units,,,58.687,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2010,2010,USD,US Dollar,0,Units,,,62.791,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2011,2011,USD,US Dollar,0,Units,,,68.161,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2012,2012,USD,US Dollar,0,Units,,,80.511,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2013,2013,USD,US Dollar,0,Units,,,78.763,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2014,2014,USD,US Dollar,0,Units,,,79.759,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2015,2015,USD,US Dollar,0,Units,,,93.756,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2016,2016,USD,US Dollar,0,Units,,,73.386,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2017,2017,USD,US Dollar,0,Units,,,76.536,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2018,2018,USD,US Dollar,0,Units,,,78.138,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2019,2019,USD,US Dollar,0,Units,,,83.589,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2020,2020,USD,US Dollar,0,Units,,,89.395,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2013,2013,USD,US Dollar,0,Units,,,544.551,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2014,2014,USD,US Dollar,0,Units,,,553.204,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2015,2015,USD,US Dollar,0,Units,,,559.529,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2016,2016,USD,US Dollar,0,Units,,,568.8,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2017,2017,USD,US Dollar,0,Units,,,582.082,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2018,2018,USD,US Dollar,0,Units,,,583.256,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2019,2019,USD,US Dollar,0,Units,,,589.873,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",GBR,United Kingdom,2020,2020,USD,US Dollar,0,Units,,,668.433,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2005,2005,USD,US Dollar,0,Units,,,110.476,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2006,2006,USD,US Dollar,0,Units,,,123.11,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2007,2007,USD,US Dollar,0,Units,,,127.294,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2008,2008,USD,US Dollar,0,Units,,,165.492,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2009,2009,USD,US Dollar,0,Units,,,180.641,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2010,2010,USD,US Dollar,0,Units,,,186.081,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2011,2011,USD,US Dollar,0,Units,,,183.457,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2012,2012,USD,US Dollar,0,Units,,,206.429,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2013,2013,USD,US Dollar,0,Units,,,203.149,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2014,2014,USD,US Dollar,0,Units,,,207.265,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2015,2015,USD,US Dollar,0,Units,,,213.276,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2016,2016,USD,US Dollar,0,Units,,,219.305,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2017,2017,USD,US Dollar,0,Units,,,218.241,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2018,2018,USD,US Dollar,0,Units,,,220.716,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2019,2019,USD,US Dollar,0,Units,,,224.22,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BEL,Belgium,2020,2020,USD,US Dollar,0,Units,,,228.923,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2005,2005,USD,US Dollar,0,Units,,,258.474,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2006,2006,USD,US Dollar,0,Units,,,278.159,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2007,2007,USD,US Dollar,0,Units,,,294.161,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2008,2008,USD,US Dollar,0,Units,,,302.57,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2009,2009,USD,US Dollar,0,Units,,,315.374,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2010,2010,USD,US Dollar,0,Units,,,281.316,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2011,2011,USD,US Dollar,0,Units,,,273.245,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2012,2012,USD,US Dollar,0,Units,,,269.28,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2013,2013,USD,US Dollar,0,Units,,,281.029,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2014,2014,USD,US Dollar,0,Units,,,315.965,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2015,2015,USD,US Dollar,0,Units,,,292.866,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2016,2016,USD,US Dollar,0,Units,,,301.669,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2017,2017,USD,US Dollar,0,Units,,,311.774,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2018,2018,USD,US Dollar,0,Units,,,306.961,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2019,2019,USD,US Dollar,0,Units,,,309.847,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2020,2020,USD,US Dollar,0,Units,,,310.671,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2005,2005,USD,US Dollar,0,Units,,,170.793,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2006,2006,USD,US Dollar,0,Units,,,240.479,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2007,2007,USD,US Dollar,0,Units,,,250.414,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2008,2008,USD,US Dollar,0,Units,,,255.442,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2009,2009,USD,US Dollar,0,Units,,,265.966,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2010,2010,USD,US Dollar,0,Units,,,219.093,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2011,2011,USD,US Dollar,0,Units,,,225.649,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2012,2012,USD,US Dollar,0,Units,,,230.885,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2013,2013,USD,US Dollar,0,Units,,,203.789,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2014,2014,USD,US Dollar,0,Units,,,205.075,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2015,2015,USD,US Dollar,0,Units,,,209.132,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2016,2016,USD,US Dollar,0,Units,,,225.409,,
